saat,transfer_type,transfertipid,ulasimturu,line,passage,passanger
2021-06-29 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,23064,11344
2021-06-03 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,26775,3786
2021-06-09 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,99743,14082
2021-06-14 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14931,2121
2021-06-17 10:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,1659,235
2021-06-01 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,980,481
2021-06-11 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16606,8156
2021-06-30 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14280,7077
2021-06-07 03:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,22050,3136
2021-06-11 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,40404,5664
2021-06-13 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3430,478
2021-06-16 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,43113,6102
2021-06-19 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,74683,10520
2021-06-24 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,35,5
2021-06-01 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3678,1828
2021-06-17 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2720,1337
2021-06-21 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17798,8721
2021-06-27 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3370,1622
2021-06-01 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,68782,9634
2021-06-14 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,91,13
2021-06-26 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,30156,4239
2021-06-27 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,644,89
2021-06-29 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,50050,7036
2021-06-03 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12308,6108
2021-06-04 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1790,882
2021-06-06 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2666,1303
2021-06-09 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3822,1891
2021-06-11 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,10,5
2021-06-17 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3562,1767
2021-06-27 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,748,368
2021-06-02 01:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-11 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,103026,14551
2021-06-17 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,67970,9554
2021-06-01 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,20,10
2021-06-13 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1278,626
2021-06-14 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,364,182
2021-06-19 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,5826,2854
2021-06-27 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1486,733
2021-06-15 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,15575,2211
2021-06-21 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,61978,8739
2021-06-24 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,14847,2106
2021-06-27 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,14609,2048
2021-06-04 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20958,10343
2021-06-24 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11814,5780
2021-06-25 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6868,3393
2021-06-29 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14548,7212
2021-06-02 01:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4640,2312
2021-06-11 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3936,1950
2021-06-14 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20458,10034
2021-06-02 11:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,252,36
2021-06-05 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,19817,2809
2021-06-07 07:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,13181,1883
2021-06-15 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3843,549
2021-06-25 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,59031,8223
2021-06-21 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14690,7285
2021-06-24 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,29996,14803
2021-06-27 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,48,24
2021-06-01 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,32025,4521
2021-06-04 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,42651,6014
2021-06-15 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,14840,2103
2021-06-02 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1002,495
2021-06-12 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,26072,12837
2021-06-12 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,61985,8689
2021-06-14 09:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,22603,3190
2021-06-17 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,44233,6276
2021-06-18 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,6153,878
2021-06-25 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,28,4
2021-06-02 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4064,2018
2021-06-18 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2034,1008
2021-06-22 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20222,9934
2021-06-28 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13686,6699
2021-06-02 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,71239,10005
2021-06-08 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,54383,7614
2021-06-15 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,56,8
2021-06-27 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,5229,719
2021-06-28 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,2499,350
2021-06-04 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12458,6175
2021-06-05 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2980,1472
2021-06-07 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16308,8023
2021-06-12 12:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4,2
2021-06-18 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4130,2052
2021-06-28 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1880,927
2021-06-12 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,112728,15867
2021-06-18 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,61243,8621
2021-06-02 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,20,10
2021-06-10 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4214,2089
2021-06-14 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10710,5287
2021-06-15 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,330,165
2021-06-16 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,11032,1568
2021-06-20 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1666,236
2021-06-22 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,70707,9950
2021-06-25 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,13832,1961
2021-06-28 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,96558,13567
2021-06-05 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,32110,15864
2021-06-20 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,852,402
2021-06-25 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11836,5779
2021-06-26 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,8382,4139
2021-06-28 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,11188,5470
2021-06-30 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12890,6306
2021-06-10 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,67158,9410
2021-06-30 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3318,465
2021-06-12 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,2454,1222
2021-06-15 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19298,9468
2021-06-20 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,874,425
2021-06-30 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2082,1034
2021-06-06 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,1407,196
2021-06-08 07:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,12026,1714
2021-06-16 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,3759,531
2021-06-20 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,14287,1992
2021-06-26 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,76188,10682
2021-06-03 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10548,5158
2021-06-22 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13058,6456
2021-06-28 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,718,359
2021-06-02 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,34293,4858
2021-06-03 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,952,132
2021-06-05 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,75558,10664
2021-06-16 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,11326,1602
2021-06-30 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,97279,13660
2021-06-03 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,864,432
2021-06-13 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3196,1564
2021-06-30 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10602,5226
2021-06-13 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,9408,1316
2021-06-18 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,45325,6420
2021-06-19 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,13874,1962
2021-06-26 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-03 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4594,2288
2021-06-19 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3978,1959
2021-06-20 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,6
2021-06-23 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,15848,7785
2021-06-29 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,13558,6632
2021-06-03 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,69993,9801
2021-06-09 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,67900,9539
2021-06-16 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,35,5
2021-06-28 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,44296,6251
2021-06-29 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,3087,437
2021-06-05 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,7670,3793
2021-06-06 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,300,149
2021-06-08 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,16018,7915
2021-06-19 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2952,1471
2021-06-29 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2092,1033
2021-06-30 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,366,183
2021-06-01 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,16905,2400
2021-06-10 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,44765,6326
2021-06-13 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,12320,1713
2021-06-19 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,81984,11542
2021-06-03 05:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,14,7
2021-06-11 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5174,2569
2021-06-13 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,62,31
2021-06-15 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9986,4939
2021-06-16 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,346,172
2021-06-17 01:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,20426,2894
2021-06-20 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,5103,707
2021-06-21 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,8064,1140
2021-06-23 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,58226,8215
2021-06-26 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,9289,1313
2021-06-29 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,98056,13727
2021-06-06 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3542,1723
2021-06-21 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2570,1272
2021-06-26 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12950,6361
2021-06-27 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1688,826
2021-06-29 11:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,10698,5241
2021-06-11 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,70035,9840
2021-06-30 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,41825,5890
2021-06-13 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,392,196
2021-06-16 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,17656,8663
2021-06-19 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,30,10
2021-06-21 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,4862,2419
2021-06-07 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,17514,2488
2021-06-17 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,5096,717
2021-06-21 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,76587,10789
2021-06-27 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,13391,1859
2021-06-04 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11378,5575
2021-06-17 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2,1
2021-06-23 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13208,6525
2021-06-29 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,396,194
2021-06-03 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,33950,4795
2021-06-04 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,1624,230
2021-06-06 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,6650,915
2021-06-09 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,45213,6391
2021-06-17 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,15575,2207
2021-06-04 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1480,735
2021-06-14 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,11838,5813
2021-06-01 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,3563,509
2021-06-14 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,33299,4685
2021-06-19 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,21679,3059
2021-06-27 12:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-04 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5210,2587
2021-06-21 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,26,8
2021-06-24 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19110,9356
2021-06-04 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,93387,13126
2021-06-17 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,70,10
2021-06-29 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,40131,5673
2021-06-01 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,8214,4032
2021-06-06 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,1282,626
2021-06-07 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1332,665
2021-06-09 07:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,18546,9158
2021-06-02 02:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,17563,2486
2021-06-05 01:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,7,1
2021-06-11 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,44730,6313
2021-06-14 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,76538,10804
2021-06-12 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6384,3156
2021-06-14 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,24,12
2021-06-16 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9112,4516
2021-06-17 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,440,218
2021-06-21 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,50820,7203
2021-06-22 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,10248,1442
2021-06-24 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,70483,9940
2021-06-27 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,1120,160
2021-06-01 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20942,10377
2021-06-04 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,320,159
2021-06-07 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20584,10152
2021-06-22 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,3182,1568
2021-06-27 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2754,1326
2021-06-28 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6418,3162
2021-06-12 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,103705,14563
2021-06-18 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,39396,5494
2021-06-14 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,5092,2526
2021-06-17 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,23760,11682
2021-06-22 10:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,5176,2570
2021-06-30 12:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6244,3097
2021-06-08 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,12362,1761
2021-06-18 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,4004,564
2021-06-22 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,82922,11675
2021-06-28 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,56903,7947
2021-06-05 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,21068,10355
2021-06-18 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,8,4
2021-06-24 07:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,13376,6597
2021-06-04 09:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,35350,4982
2021-06-05 11:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,2590,369
2021-06-07 08:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,35133,4956
2021-06-18 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,19257,2718
2021-06-05 09:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2336,1164
2021-06-15 02:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,10394,5089
2021-06-30 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6306,3112
2021-06-02 06:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,3990,570
2021-06-15 12:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,27433,3830
2021-06-20 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,11095,1531
2021-06-05 11:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,7590,3770
2021-06-22 04:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,22,5
2021-06-25 03:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19256,9441
2021-06-05 05:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,122549,17301
2021-06-10 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,17115,2431
2021-06-18 05:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,42,6
2021-06-20 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,1638,230
2021-06-26 07:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,23359,3294
2021-06-28 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,189,26
2021-06-30 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,53634,7509
2021-06-02 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,8868,4337
2021-06-07 08:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,14226,7039
2021-06-08 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,1724,847
2021-06-20 01:00:00.000 AM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2,1
2021-06-12 07:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,26985,3807
2021-06-15 06:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,72450,10226
2021-06-20 11:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,4298,599
2021-06-13 07:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,1116,543
2021-06-15 12:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,50,24
2021-06-17 09:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,9812,4859
2021-06-18 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,530,265
2021-06-03 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,44464,6218
2021-06-22 08:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,49672,7043
2021-06-23 10:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,8890,1245
2021-06-25 07:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,71344,10069
2021-06-28 06:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,19733,2797
2021-06-02 06:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20876,10335
2021-06-05 05:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,222,111
2021-06-08 04:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,19682,9668
2021-06-23 08:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,2654,1311
2021-06-28 12:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,12582,6155
2021-06-29 06:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6214,3071
2021-06-30 02:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,12,6
2021-06-13 03:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,13447,1865
2021-06-19 01:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,51611,7230
2021-06-30 12:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,301,43
2021-06-10 10:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,2082,1033
2021-06-15 06:00:00.000 AM,Normal,3,DENİZ,ŞEHİR_HATLARI,3776,1873
2021-06-18 05:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,20712,10196
2021-06-09 10:00:00.000 AM,Aktarma,3,DENİZ,MOTOR_TEKNE,18375,2604
2021-06-19 09:00:00.000 PM,Aktarma,3,DENİZ,MOTOR_TEKNE,8316,1167
2021-06-20 05:00:00.000 AM,Normal,3,DENİZ,MOTOR_TEKNE,147,21
2021-06-23 04:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,69265,9770
2021-06-29 02:00:00.000 PM,Normal,3,DENİZ,MOTOR_TEKNE,56448,7931
2021-06-06 01:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,3102,1516
2021-06-20 11:00:00.000 PM,Normal,3,DENİZ,ŞEHİR_HATLARI,120,57
2021-06-21 05:00:00.000 PM,Aktarma,3,DENİZ,ŞEHİR_HATLARI,6092,3022
